Name,Time,URL
AONo_2018-061.pdf,2020-06-10 17:47:36.646941,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-061.pdf
AONo_2018-049.pdf,2020-06-10 17:47:36.696570,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-049.pdf
AONo_2018-046.pdf,2020-06-10 17:47:36.974743,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-046.pdf
AONo_2018-045.pdf,2020-06-10 17:47:37.193844,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-045.pdf
AONo_2018-051.pdf,2020-06-10 17:47:37.248049,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-051.pdf
AONo_2018-043.pdf,2020-06-10 17:47:37.512524,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-043.pdf
AONo_2018-044.pdf,2020-06-10 17:47:37.527057,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-044.pdf
AONo_2018-047.pdf,2020-06-10 17:47:37.655204,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-047.pdf
AONo_2018-041.pdf,2020-06-10 17:47:37.874115,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-041.pdf
AONo_2018-042.pdf,2020-06-10 17:47:37.889185,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-042.pdf
NPC_Advisory_No.2017-02.pdf,2020-06-10 17:47:37.899818,https://www.privacy.gov.ph/wp-content/files/attachments/nwsltr/NPC_Advisory_No.2017-02.pdf
AONo_2018-040.pdf,2020-06-10 17:47:37.936338,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-040.pdf
AdOpNo.2018-038.pdf,2020-06-10 17:47:38.287207,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-038.pdf
AONo_2018-052.pdf,2020-06-10 17:47:38.542479,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-052.pdf
AONo_2018-054.pdf,2020-06-10 17:47:38.559389,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-054.pdf
AdOpNo.2018-034.pdf,2020-06-10 17:47:38.950450,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-034.pdf
AdOpNo.2018-035.pdf,2020-06-10 17:47:39.081369,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-035.pdf
AONo.2018-036.pdf,2020-06-10 17:47:39.090239,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo.2018-036.pdf
AONo_2018-039.pdf,2020-06-10 17:47:39.146826,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo_2018-039.pdf
v1[Redacted]%20Advisory%20Opinion%20No.%202018-073.pdf,2020-06-10 17:47:39.213243,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/v1[Redacted]%20Advisory%20Opinion%20No.%202018-073.pdf
AONo.2018-032.pdf,2020-06-10 17:47:39.222845,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo.2018-032.pdf
AONo.2018-033.pdf,2020-06-10 17:47:39.229939,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo.2018-033.pdf
AdOpNo.2018-028.pdf,2020-06-10 17:47:39.347718,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-028.pdf
AdOPNo.2018-031.pdf,2020-06-10 17:47:39.507379,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOPNo.2018-031.pdf
AdOpNo.2018-030.pdf,2020-06-10 17:47:39.520775,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-030.pdf
AdOpNo.2018-029.pdf,2020-06-10 17:47:39.647259,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-029.pdf
AdOpNo.2018-027.pdf,2020-06-10 17:47:39.788287,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-027.pdf
AdOpNo.2018-026.pdf,2020-06-10 17:47:39.888298,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-026.pdf
AdOpNo.2018-024.pdf,2020-06-10 17:47:39.901319,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-024.pdf
AdOpNo.2018-020.pdf,2020-06-10 17:47:40.268135,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-020.pdf
AONo.2018-037.pdf,2020-06-10 17:47:40.365892,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AONo.2018-037.pdf
AdOpNo.2018-016.pdf,2020-06-10 17:47:40.728772,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-016.pdf
AdOpNo.2018-025.pdf,2020-06-10 17:47:40.768685,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-025.pdf
AdOpNo.2018-019.pdf,2020-06-10 17:47:40.780223,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-019.pdf
v1[Redacted]%20Advisory%20Opinion%20No.%202019-024.pdf,2020-06-10 17:47:40.859272,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2019/v1[Redacted]%20Advisory%20Opinion%20No.%202019-024.pdf
AdOpNo.2018-013.pdf,2020-06-10 17:47:40.869491,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-013.pdf
AdOpNo.2018-022.pdf,2020-06-10 17:47:40.998391,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-022.pdf
AdOpNo.2018-009.pdf,2020-06-10 17:47:41.381030,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-009.pdf
AdOpNo.2018-012.pdf,2020-06-10 17:47:41.404366,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-012.pdf
AdOpNo.2018-018.pdf,2020-06-10 17:47:41.458160,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-018.pdf
AdOpNo.2018-010.pdf,2020-06-10 17:47:41.473836,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-010.pdf
AdOpNo.2018-017.pdf,2020-06-10 17:47:41.482006,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-017.pdf
NPCAONo.2018-006.pdf,2020-06-10 17:47:41.787639,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/NPCAONo.2018-006.pdf
AdOpNo.2018-008.pdf,2020-06-10 17:47:41.806900,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-008.pdf
AdOpNo.2018-004.pdf,2020-06-10 17:47:41.817390,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-004.pdf
NPCAONo.2018-002.pdf,2020-06-10 17:47:41.962772,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/NPCAONo.2018-002.pdf
v1[Redacted]%20Advisory%20Opinion%20No.%202017-074.pdf,2020-06-10 17:47:42.191476,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/v1[Redacted]%20Advisory%20Opinion%20No.%202017-074.pdf
v1[Redacted]%20Advisory%20Opinion%20No.%202017-071.pdf,2020-06-10 17:47:42.278158,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/v1[Redacted]%20Advisory%20Opinion%20No.%202017-071.pdf
AdOpNo.2018-015.pdf,2020-06-10 17:47:42.298502,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-015.pdf
NPCAONo.2017-070.pdf,2020-06-10 17:47:42.399843,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPCAONo.2017-070.pdf
NPCAONo.2018-001.pdf,2020-06-10 17:47:42.645847,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/NPCAONo.2018-001.pdf
AdOpNo.2018-007.pdf,2020-06-10 17:47:42.770414,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-007.pdf
NPCAONo.2017-068.pdf,2020-06-10 17:47:42.838929,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPCAONo.2017-068.pdf
NPCAONo.2018-003.pdf,2020-06-10 17:47:43.248531,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/NPCAONo.2018-003.pdf
NPCAONo.2017-065.pdf,2020-06-10 17:47:43.261603,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPCAONo.2017-065.pdf
NPC_AdvisoryOpinionNo._2017-064.pdf,2020-06-10 17:47:43.274322,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-064.pdf
NPCAONo.2017-066.pdf,2020-06-10 17:47:43.305140,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPCAONo.2017-066.pdf
NPC_AdvisoryOpinionNo._2017-062.pdf,2020-06-10 17:47:43.680769,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-062.pdf
NPC_AdvisoryOpinionNo._2017-061.pdf,2020-06-10 17:47:43.739649,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-061.pdf
NPC_AdvisoryOpinionNo._2017-058.pdf,2020-06-10 17:47:43.878782,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-058.pdf
NPC_AdvisoryOpinionNo._2017-056.pdf,2020-06-10 17:47:44.170773,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-056.pdf
NPC_AdvisoryOpinionNo._2017-057.pdf,2020-06-10 17:47:44.198620,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-057.pdf
NPC_AdvisoryOpinionNo._2017-060.pdf,2020-06-10 17:47:44.209411,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-060.pdf
NPC_AdvisoryOpinionNo._2017-059.pdf,2020-06-10 17:47:44.269605,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-059.pdf
NPC_AdvisoryOpinionNo._2017-054.pdf,2020-06-10 17:47:44.490842,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-054.pdf
NPC_AdvisoryOpinionNo._2017-063.pdf,2020-06-10 17:47:44.650293,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-063.pdf
AdOpNo.2018-021.pdf,2020-06-10 17:47:44.755754,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-021.pdf
NPC_AdvisoryOpinionNo._2017-055.pdf,2020-06-10 17:47:44.800237,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-055.pdf
NPC_AdvisoryOpinionNo._2017-051.pdf,2020-06-10 17:47:44.927607,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-051.pdf
NPC_AdvisoryOpinionNo._2017-052.pdf,2020-06-10 17:47:44.945393,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-052.pdf
NPC_AdvisoryOpinionNo._2017-046.pdf,2020-06-10 17:47:45.085361,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-046.pdf
NPC_AdvisoryOpinionNo._2017-045.pdf,2020-06-10 17:47:45.210326,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-045.pdf
NPC_AdvisoryOpinionNo._2017-049.pdf,2020-06-10 17:47:45.292207,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-049.pdf
NPC_AdvisoryOpinionNo._2017-044.pdf,2020-06-10 17:47:45.359190,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-044.pdf
NPC_AdvisoryOpinionNo._2017-050.pdf,2020-06-10 17:47:45.438036,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-050.pdf
NPC_AdvisoryOpinionNo._2017-042.pdf,2020-06-10 17:47:45.506475,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-042.pdf
NPC_AdvisoryOpinionNo._2017-043.pdf,2020-06-10 17:47:45.658178,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-043.pdf
NPC_AdvisoryOpinionNo._2017-040.pdf,2020-06-10 17:47:45.718585,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-040.pdf
NPC_AdvisoryOpinionNo._2017-053.pdf,2020-06-10 17:47:45.721060,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-053.pdf
NPC_AdvisoryOpinionNo._2017-041.pdf,2020-06-10 17:47:45.974892,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-041.pdf
NPC_AdvisoryOpinionNo._2017-047.pdf,2020-06-10 17:47:46.116561,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-047.pdf
NPC_AdvisoryOpinionNo._2017-048.pdf,2020-06-10 17:47:46.134006,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-048.pdf
NPC_AdvisoryOpinionNo._2017-037.pdf,2020-06-10 17:47:46.142154,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-037.pdf
NPC_AdvisoryOpinionNo._2017-034.pdf,2020-06-10 17:47:46.396506,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-034.pdf
NPC_AdvisoryOpinionNo._2017-035.pdf,2020-06-10 17:47:46.523925,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-035.pdf
NPC_AdvisoryOpinionNo._2017-036.pdf,2020-06-10 17:47:46.533774,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-036.pdf
NPC_AdvisoryOpinionNo._2017-031.pdf,2020-06-10 17:47:47.004985,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-031.pdf
NPC_AdvisoryOpinionNo._2017-030.pdf,2020-06-10 17:47:47.024932,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-030.pdf
NPC_AdvisoryOpinionNo._2017-029.pdf,2020-06-10 17:47:47.488668,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-029.pdf
NPC_AdvisoryOpinionNo._2017-028.pdf,2020-06-10 17:47:48.086941,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-028.pdf
NPC_AdvisoryOpinionNo._2017-032.pdf,2020-06-10 17:47:48.119368,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-032.pdf
NPC_AdvisoryOpinionNo._2017-027.pdf,2020-06-10 17:47:48.218306,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-027.pdf
NPC_AdvisoryOpinionNo._2017-024.pdf,2020-06-10 17:47:48.398828,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-024.pdf
NPC_AdvisoryOpinionNo._2017-025.pdf,2020-06-10 17:47:48.413981,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-025.pdf
NPC_AdvisoryOpinionNo._2017-026.pdf,2020-06-10 17:47:48.444915,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-026.pdf
NPC_AdvisoryOpinionNo._2017-021.pdf,2020-06-10 17:47:49.125147,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-021.pdf
NPC_AdvisoryOpinionNo._2017-022.pdf,2020-06-10 17:47:49.323800,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-022.pdf
NPC_AdvisoryOpinionNo._2017-019.pdf,2020-06-10 17:47:49.588702,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-019.pdf
NPC_AdvisoryOpinionNo._2017-020.pdf,2020-06-10 17:47:49.627687,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-020.pdf
NPC_AdvisoryOpinionNo._2017-018.pdf,2020-06-10 17:47:49.830714,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-018.pdf
NPC_AdvisoryOpinionNo._2017-016.pdf,2020-06-10 17:47:50.080122,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-016.pdf
NPC_AdvisoryOpinionNo._2017-017.pdf,2020-06-10 17:47:50.097174,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-017.pdf
NPC_AdvisoryOpinionNo._2017-015.pdf,2020-06-10 17:47:50.319516,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-015.pdf
NPC_AdvisoryOpinionNo._2017-014.pdf,2020-06-10 17:47:50.419273,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-014.pdf
NPC_AdvisoryOpinionNo._2017-013.pdf,2020-06-10 17:47:50.767012,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-013.pdf
NPC_AdvisoryOpinionNo._2017-012.pdf,2020-06-10 17:47:50.890359,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-012.pdf
NPC_AdvisoryOpinionNo._2017-004.pdf,2020-06-10 17:47:50.971476,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-004.pdf
NPC_AdvisoryOpinionNo._2017-038.pdf,2020-06-10 17:47:51.114324,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-038.pdf
NPC_AdvisoryOpinionNo._2017-002.pdf,2020-06-10 17:47:51.276901,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-002.pdf
NPC_AdvisoryOpinionNo._2017-001.pdf,2020-06-10 17:47:51.286344,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-001.pdf
NPC_AdvisoryOpinionNo._2017-003.pdf,2020-06-10 17:47:51.300477,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-003.pdf
NPC_AdvisoryOpinionNo._2017-023.pdf,2020-06-10 17:47:51.640196,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-023.pdf
AdOpNo.2018-005.pdf,2020-06-10 17:47:53.331164,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/AdOpNo.2018-005.pdf
NPC_AdvisoryOpinionNo._2017-039.pdf,2020-06-10 17:47:55.607463,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-039.pdf
NPC_AdvisoryOpinionNo._2017-033.pdf,2020-06-10 17:47:55.727018,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/NPC_AdvisoryOpinionNo._2017-033.pdf
NPCAONo.2018-011.pdf,2020-06-10 17:50:20.396881,https://www.privacy.gov.ph/wp-content/files/attachments/advopn/2018/NPCAONo.2018-011.pdf
